correct,eye_used,file,nGap,nSacc,n_blink,outlier,resp,rt,scene,sceneNr,target,trialId,trialType,xTarget,yTarget
TIMEOUT,undefined,fgap10.asc,0,69,0,0,TIMEOUT,20000,81.0,81,z.txt,90,control,323,441
TIMEOUT,undefined,fgap10.asc,0,67,4,0,TIMEOUT,20000,16.0,16,z.txt,91,control,345,487
INCORRECT,undefined,fgap10.asc,0,55,3,0,m,16372,111.0,111,z.txt,92,control,501,242
CORRECT,undefined,fgap10.asc,0,22,2,0,m,6622,39.0,39,m.txt,93,control,125,335
TIMEOUT,undefined,fgap10.asc,0,67,2,0,TIMEOUT,20000,99.0,99,m.txt,94,control,349,443
,undefined,fgap10.asc,0,0,2,0,,,65.0,65,m.txt,95,gap,277,612
,undefined,fgap10.asc,0,0,1,0,,,192.0,192,z.txt,96,gap,43,693
,undefined,fgap10.asc,0,0,2,0,,,91.0,91,m.txt,97,gap,710,431
,undefined,fgap10.asc,0,0,2,0,,,108.0,108,m.txt,98,gap,846,143
,undefined,fgap10.asc,0,0,3,0,,,181.0,181,z.txt,99,gap,1143,206
CORRECT,undefined,fgap10.asc,0,44,4,0,z,16200,88.0,88,z.txt,100,control,226,441
CORRECT,undefined,fgap10.asc,0,26,3,0,m,8768,166.0,166,m.txt,101,control,505,453
CORRECT,undefined,fgap10.asc,0,3,5,0,m,918,106.0,106,m.txt,102,control,688,481
TIMEOUT,undefined,fgap10.asc,0,59,3,0,TIMEOUT,20000,177.0,177,z.txt,103,control,350,54
TIMEOUT,undefined,fgap10.asc,0,45,2,0,TIMEOUT,20000,83.0,83,z.txt,104,control,843,100
,undefined,fgap10.asc,0,0,2,0,,,118.0,118,z.txt,105,gap,1095,238
,undefined,fgap10.asc,0,0,3,0,,,29.0,29,m.txt,106,gap,466,109
,undefined,fgap10.asc,0,0,0,0,,,12.0,12,m.txt,107,gap,588,70
,undefined,fgap10.asc,0,0,7,0,,,87.0,87,m.txt,108,gap,387,336
,undefined,fgap10.asc,0,0,3,0,,,135.0,135,z.txt,109,gap,72,93
CORRECT,undefined,fgap10.asc,0,9,5,0,z,3825,169.0,169,z.txt,110,control,140,405
CORRECT,undefined,fgap10.asc,0,28,2,0,z,9169,30.0,30,z.txt,111,control,92,583
INCORRECT,undefined,fgap10.asc,0,34,3,0,m,10171,57.0,57,z.txt,112,control,741,242
TIMEOUT,undefined,fgap10.asc,0,57,6,0,TIMEOUT,20000,122.0,122,z.txt,113,control,252,781
TIMEOUT,undefined,fgap10.asc,0,35,8,0,TIMEOUT,20000,95.0,95,z.txt,114,control,719,168
,undefined,fgap10.asc,0,0,1,0,,,174.0,174,z.txt,115,gap,808,418
,undefined,fgap10.asc,0,0,15,0,,,142.0,142,m.txt,116,gap,455,793
,undefined,fgap10.asc,0,0,20,0,,,17.0,17,m.txt,117,gap,997,424
,undefined,fgap10.asc,0,0,2,0,,,74.0,74,z.txt,118,gap,230,639
,undefined,fgap10.asc,0,0,2,0,,,19.0,19,z.txt,119,gap,891,379
TIMEOUT,undefined,fgap10.asc,0,66,3,0,TIMEOUT,20000,168.0,168,z.txt,120,control,535,475
CORRECT,undefined,fgap10.asc,0,26,1,0,m,8087,5.0,5,m.txt,121,control,396,111
TIMEOUT,undefined,fgap10.asc,0,64,3,0,TIMEOUT,20000,110.0,110,z.txt,122,control,161,55
CORRECT,undefined,fgap10.asc,0,26,4,0,z,9001,86.0,86,z.txt,123,control,115,573
TIMEOUT,undefined,fgap10.asc,0,73,0,0,TIMEOUT,20000,138.0,138,z.txt,124,control,390,533
,undefined,fgap10.asc,0,0,2,0,,,33.0,33,m.txt,125,gap,49,414
,undefined,fgap10.asc,0,0,1,0,,,146.0,146,m.txt,126,gap,916,26
,undefined,fgap10.asc,0,0,5,0,,,149.0,149,m.txt,127,gap,200,415
,undefined,fgap10.asc,0,0,2,0,,,50.0,50,z.txt,128,gap,225,108
,undefined,fgap10.asc,0,0,5,0,,,191.0,191,z.txt,129,gap,1244,134
CORRECT,undefined,fgap10.asc,0,7,4,0,z,2605,147.0,147,z.txt,130,control,1205,601
CORRECT,undefined,fgap10.asc,0,49,3,0,m,15667,155.0,155,m.txt,131,control,1135,466
TIMEOUT,undefined,fgap10.asc,0,58,4,0,TIMEOUT,20000,153.0,153,m.txt,132,control,649,123
CORRECT,undefined,fgap10.asc,0,56,1,0,z,14480,171.0,171,z.txt,133,control,463,485
CORRECT,undefined,fgap10.asc,0,44,3,0,m,13974,62.0,62,m.txt,134,control,240,302
,undefined,fgap10.asc,0,0,0,0,,,98.0,98,z.txt,135,gap,1217,764
,undefined,fgap10.asc,0,0,4,0,,,8.0,8,z.txt,136,gap,59,74
,undefined,fgap10.asc,0,0,4,0,,,112.0,112,z.txt,137,gap,348,830
,undefined,fgap10.asc,0,0,7,0,,,167.0,167,m.txt,138,gap,557,799
,undefined,fgap10.asc,0,0,2,0,,,196.0,196,m.txt,139,gap,533,824
TIMEOUT,undefined,fgap10.asc,0,61,4,0,TIMEOUT,20000,78.0,78,m.txt,140,control,499,395
CORRECT,undefined,fgap10.asc,0,5,2,0,m,4910,4.0,4,m.txt,141,control,520,310
CORRECT,undefined,fgap10.asc,0,10,1,0,z,2441,11.0,11,z.txt,142,control,542,665
CORRECT,undefined,fgap10.asc,0,17,4,0,m,6931,36.0,36,m.txt,143,control,1043,387
CORRECT,undefined,fgap10.asc,0,19,1,0,m,6649,70.0,70,m.txt,144,control,723,431
,undefined,fgap10.asc,0,0,2,0,,,186.0,186,m.txt,145,gap,1228,164
,undefined,fgap10.asc,0,0,1,0,,,84.0,84,z.txt,146,gap,638,832
,undefined,fgap10.asc,0,0,4,0,,,139.0,139,m.txt,147,gap,212,821
,undefined,fgap10.asc,0,0,1,0,,,25.0,25,z.txt,148,gap,637,556
,undefined,fgap10.asc,0,0,2,0,,,44.0,44,z.txt,149,gap,211,300
INCORRECT,undefined,fgap10.asc,0,64,2,0,m,18562,134.0,134,z.txt,150,control,774,571
CORRECT,undefined,fgap10.asc,0,8,2,0,z,3273,60.0,60,z.txt,151,control,444,415
INCORRECT,undefined,fgap10.asc,0,47,1,0,z,14981,182.0,182,m.txt,152,control,918,440
CORRECT,undefined,fgap10.asc,0,51,5,0,z,13823,120.0,120,z.txt,153,control,368,366
CORRECT,undefined,fgap10.asc,0,13,1,0,z,4615,56.0,56,z.txt,154,control,833,467
,undefined,fgap10.asc,0,0,4,0,,,137.0,137,m.txt,155,gap,714,131
,undefined,fgap10.asc,0,0,1,0,,,55.0,55,m.txt,156,gap,35,351
,undefined,fgap10.asc,0,0,2,0,,,48.0,48,m.txt,157,gap,453,709
,undefined,fgap10.asc,0,0,2,0,,,179.0,179,z.txt,158,gap,843,390
,undefined,fgap10.asc,0,0,1,0,,,188.0,188,m.txt,159,gap,542,564
TIMEOUT,undefined,fgap10.asc,0,65,3,0,TIMEOUT,20000,105.0,105,z.txt,160,control,418,347
CORRECT,undefined,fgap10.asc,0,27,3,0,m,8969,123.0,123,m.txt,161,control,124,576
CORRECT,undefined,fgap10.asc,0,18,2,0,m,5261,162.0,162,m.txt,162,control,254,744
TIMEOUT,undefined,fgap10.asc,0,66,2,0,TIMEOUT,20000,180.0,180,z.txt,163,control,1036,239
TIMEOUT,undefined,fgap10.asc,0,66,4,0,TIMEOUT,20000,94.0,94,m.txt,164,control,792,153
,undefined,fgap10.asc,0,0,18,0,,,15.0,15,z.txt,165,gap,27,41
,undefined,fgap10.asc,0,0,4,0,,,9.0,9,m.txt,166,gap,1141,151
,undefined,fgap10.asc,0,0,6,0,,,43.0,43,z.txt,167,gap,758,626
,undefined,fgap10.asc,0,0,3,0,,,159.0,159,m.txt,168,gap,191,753
,undefined,fgap10.asc,0,0,3,0,,,96.0,96,z.txt,169,gap,316,74
CORRECT,undefined,fgap10.asc,0,49,4,0,z,15074,24.0,24,z.txt,170,control,569,440
TIMEOUT,undefined,fgap10.asc,0,51,6,0,TIMEOUT,20000,63.0,63,m.txt,171,control,183,142
CORRECT,undefined,fgap10.asc,0,12,2,0,m,4907,150.0,150,m.txt,172,control,670,458
INCORRECT,undefined,fgap10.asc,0,10,2,0,m,4149,69.0,69,z.txt,173,control,645,476
CORRECT,undefined,fgap10.asc,0,46,4,0,m,14681,119.0,119,m.txt,174,control,423,816
,undefined,fgap10.asc,0,0,1,0,,,144.0,144,z.txt,175,gap,758,774
,undefined,fgap10.asc,0,0,3,0,,,152.0,152,m.txt,176,gap,826,718
,undefined,fgap10.asc,0,0,3,0,,,13.0,13,m.txt,177,gap,603,711
,undefined,fgap10.asc,0,0,3,0,,,1.0,1,z.txt,178,gap,941,527
,undefined,fgap10.asc,0,0,2,0,,,6.0,6,z.txt,179,gap,431,168
CORRECT,undefined,fgap10.asc,0,14,1,0,z,5271,173.0,173,z.txt,180,control,114,424
CORRECT,undefined,fgap10.asc,0,65,4,0,m,18910,20.0,20,m.txt,181,control,836,186
TIMEOUT,undefined,fgap10.asc,0,66,3,0,TIMEOUT,20000,3.0,3,z.txt,182,control,1247,644
TIMEOUT,undefined,fgap10.asc,0,66,3,0,TIMEOUT,20000,79.0,79,m.txt,183,control,793,624
TIMEOUT,undefined,fgap10.asc,0,65,3,0,TIMEOUT,20000,199.0,199,z.txt,184,control,679,413
,undefined,fgap10.asc,0,0,3,0,,,67.0,67,z.txt,185,gap,164,104
,undefined,fgap10.asc,0,0,1,0,,,143.0,143,z.txt,186,gap,662,418
,undefined,fgap10.asc,0,0,3,0,,,37.0,37,m.txt,187,gap,334,90
,undefined,fgap10.asc,0,0,5,0,,,73.0,73,m.txt,188,gap,635,788
,undefined,fgap10.asc,0,0,1,0,,,151.0,151,z.txt,189,gap,982,787
CORRECT,undefined,fgap10.asc,0,23,10,0,m,9920,61.0,61,m.txt,190,control,545,747
TIMEOUT,undefined,fgap10.asc,0,59,6,0,TIMEOUT,20000,72.0,72,z.txt,191,control,986,465
TIMEOUT,undefined,fgap10.asc,0,64,5,0,TIMEOUT,20000,124.0,124,m.txt,192,control,714,56
CORRECT,undefined,fgap10.asc,0,9,3,0,m,3086,45.0,45,m.txt,193,control,221,390
CORRECT,undefined,fgap10.asc,0,51,5,0,z,17202,175.0,175,z.txt,194,control,916,572
,undefined,fgap10.asc,0,0,4,0,,,23.0,23,m.txt,195,gap,148,488
,undefined,fgap10.asc,0,0,1,0,,,189.0,189,m.txt,196,gap,1187,635
,undefined,fgap10.asc,0,0,3,0,,,129.0,129,z.txt,197,gap,1222,780
,undefined,fgap10.asc,0,0,4,0,,,75.0,75,m.txt,198,gap,988,109
,undefined,fgap10.asc,0,0,5,0,,,71.0,71,z.txt,199,gap,795,343
TIMEOUT,undefined,fgap04.asc,0,55,5,0,TIMEOUT,20000,159.0,159,m.txt,0,control,191,753
CORRECT,undefined,fgap04.asc,0,27,9,0,m,10939,123.0,123,m.txt,1,control,124,576
CORRECT,undefined,fgap04.asc,0,30,3,0,m,12169,189.0,189,m.txt,2,control,1187,635
CORRECT,undefined,fgap04.asc,0,7,2,0,m,2489,141.0,141,m.txt,3,control,289,116
CORRECT,undefined,fgap04.asc,0,30,4,0,m,11819,150.0,150,m.txt,4,control,670,458
,undefined,fgap04.asc,0,0,4,0,,,184.0,184,z.txt,5,gap,925,220
,undefined,fgap04.asc,0,0,1,0,,,97.0,97,z.txt,6,gap,458,218
,undefined,fgap04.asc,0,0,11,0,,,199.0,199,z.txt,7,gap,679,413
,undefined,fgap04.asc,0,0,11,0,,,90.0,90,z.txt,8,gap,695,164
,undefined,fgap04.asc,0,0,15,0,,,157.0,157,z.txt,9,gap,60,170
CORRECT,undefined,fgap04.asc,0,41,4,0,m,14500,35.0,35,m.txt,10,control,23,354
TIMEOUT,undefined,fgap04.asc,0,58,5,0,TIMEOUT,20000,169.0,169,z.txt,11,control,140,405
CORRECT,undefined,fgap04.asc,0,51,4,0,m,18333,163.0,163,m.txt,12,control,365,264
CORRECT,undefined,fgap04.asc,0,14,4,0,m,6413,182.0,182,m.txt,13,control,918,440
TIMEOUT,undefined,fgap04.asc,0,53,6,0,TIMEOUT,20000,164.0,164,z.txt,14,control,35,42
,undefined,fgap04.asc,0,0,4,0,,,42.0,42,m.txt,15,gap,128,413
,undefined,fgap04.asc,0,0,7,0,,,65.0,65,m.txt,16,gap,277,612
,undefined,fgap04.asc,0,0,3,0,,,75.0,75,m.txt,17,gap,988,109
,undefined,fgap04.asc,0,0,4,0,,,128.0,128,z.txt,18,gap,1032,334
,undefined,fgap04.asc,0,0,3,0,,,113.0,113,z.txt,19,gap,1204,363
INCORRECT,undefined,fgap04.asc,0,23,4,0,z,9887,12.0,12,m.txt,20,control,588,70
TIMEOUT,undefined,fgap04.asc,0,53,2,0,TIMEOUT,20000,194.0,194,z.txt,21,control,580,702
CORRECT,undefined,fgap04.asc,0,43,5,0,z,18037,98.0,98,z.txt,22,control,1217,764
CORRECT,undefined,fgap04.asc,0,8,2,0,m,3524,37.0,37,m.txt,23,control,334,90
CORRECT,undefined,fgap04.asc,0,27,2,0,m,9913,114.0,114,m.txt,24,control,786,106
,undefined,fgap04.asc,0,0,2,0,,,2.0,2,m.txt,25,gap,454,514
,undefined,fgap04.asc,0,0,2,0,,,185.0,185,z.txt,26,gap,392,651
,undefined,fgap04.asc,0,0,1,0,,,165.0,165,m.txt,27,gap,1062,297
,undefined,fgap04.asc,0,0,1,0,,,4.0,4,m.txt,28,gap,520,310
,undefined,fgap04.asc,0,0,3,0,,,71.0,71,z.txt,29,gap,795,343
TIMEOUT,undefined,fgap04.asc,0,60,3,0,TIMEOUT,20000,26.0,26,m.txt,30,control,599,40
CORRECT,undefined,fgap04.asc,0,30,3,0,m,10767,100.0,100,m.txt,31,control,467,794
INCORRECT,undefined,fgap04.asc,0,37,3,0,m,15314,154.0,154,z.txt,32,control,136,459
CORRECT,undefined,fgap04.asc,0,1,2,0,z,1096,103.0,103,z.txt,33,control,622,480
CORRECT,undefined,fgap04.asc,0,11,0,0,m,4343,94.0,94,m.txt,34,control,792,153
,undefined,fgap04.asc,0,0,2,0,,,116.0,116,z.txt,35,gap,1191,694
,undefined,fgap04.asc,0,0,1,0,,,48.0,48,m.txt,36,gap,453,709
,undefined,fgap04.asc,0,0,5,0,,,143.0,143,z.txt,37,gap,662,418
,undefined,fgap04.asc,0,0,4,0,,,121.0,121,m.txt,38,gap,104,411
,undefined,fgap04.asc,0,0,1,0,,,131.0,131,z.txt,39,gap,1143,163
TIMEOUT,undefined,fgap04.asc,0,53,17,0,TIMEOUT,20000,192.0,192,z.txt,40,control,43,693
TIMEOUT,undefined,fgap04.asc,0,58,11,0,TIMEOUT,20000,14.0,14,m.txt,41,control,980,81
TIMEOUT,undefined,fgap04.asc,0,54,3,0,TIMEOUT,20000,101.0,101,m.txt,42,control,414,499
TIMEOUT,undefined,fgap04.asc,0,56,5,0,TIMEOUT,20000,69.0,69,z.txt,43,control,645,476
TIMEOUT,undefined,fgap04.asc,0,61,3,0,TIMEOUT,20000,160.0,160,z.txt,44,control,124,754
,undefined,fgap04.asc,0,0,1,0,,,87.0,87,m.txt,45,gap,387,336
,undefined,fgap04.asc,0,0,1,0,,,55.0,55,m.txt,46,gap,35,351
,undefined,fgap04.asc,0,0,2,0,,,180.0,180,z.txt,47,gap,1036,239
,undefined,fgap04.asc,0,0,2,0,,,10.0,10,m.txt,48,gap,634,337
,undefined,fgap04.asc,0,0,2,0,,,175.0,175,z.txt,49,gap,916,572
TIMEOUT,undefined,fgap04.asc,0,55,1,0,TIMEOUT,20000,129.0,129,z.txt,50,control,1222,780
CORRECT,undefined,fgap04.asc,0,36,1,0,z,14052,181.0,181,z.txt,51,control,1143,206
CORRECT,undefined,fgap04.asc,0,7,2,0,m,3674,23.0,23,m.txt,52,control,148,488
CORRECT,undefined,fgap04.asc,0,4,1,0,m,3341,52.0,52,m.txt,53,control,1117,166
TIMEOUT,undefined,fgap04.asc,0,57,0,0,TIMEOUT,20000,6.0,6,z.txt,54,control,431,168
,undefined,fgap04.asc,0,0,1,0,,,124.0,124,m.txt,55,gap,714,56
,undefined,fgap04.asc,0,0,3,0,,,119.0,119,m.txt,56,gap,423,816
,undefined,fgap04.asc,0,0,1,0,,,68.0,68,z.txt,57,gap,1191,444
,undefined,fgap04.asc,0,0,1,0,,,31.0,31,m.txt,58,gap,1249,470
,undefined,fgap04.asc,0,0,1,0,,,47.0,47,m.txt,59,gap,244,591
TIMEOUT,undefined,fgap04.asc,0,55,3,0,TIMEOUT,20000,107.0,107,z.txt,60,control,867,69
TIMEOUT,undefined,fgap04.asc,0,56,3,0,TIMEOUT,20000,109.0,109,m.txt,61,control,1246,279
TIMEOUT,undefined,fgap04.asc,0,56,1,0,TIMEOUT,20000,167.0,167,m.txt,62,control,557,799
TIMEOUT,undefined,fgap04.asc,0,51,2,0,TIMEOUT,20000,195.0,195,z.txt,63,control,309,49
TIMEOUT,undefined,fgap04.asc,0,54,4,0,TIMEOUT,20000,79.0,79,m.txt,64,control,793,624
,undefined,fgap04.asc,0,0,4,0,,,156.0,156,z.txt,65,gap,1086,610
,undefined,fgap04.asc,0,0,3,0,,,105.0,105,z.txt,66,gap,418,347
,undefined,fgap04.asc,0,0,5,0,,,1.0,1,z.txt,67,gap,941,527
,undefined,fgap04.asc,0,0,0,0,,,108.0,108,m.txt,68,gap,846,143
,undefined,fgap04.asc,0,0,0,0,,,91.0,91,m.txt,69,gap,710,431
CORRECT,undefined,fgap04.asc,0,30,0,0,m,11004,36.0,36,m.txt,70,control,1043,387
TIMEOUT,undefined,fgap04.asc,0,55,1,0,TIMEOUT,20000,66.0,66,m.txt,71,control,1204,266
TIMEOUT,undefined,fgap04.asc,0,56,3,0,TIMEOUT,20000,43.0,43,z.txt,72,control,758,626
CORRECT,undefined,fgap04.asc,0,19,0,0,m,8718,73.0,73,m.txt,73,control,635,788
TIMEOUT,undefined,fgap04.asc,0,54,1,0,TIMEOUT,20000,22.0,22,m.txt,74,control,802,432
,undefined,fgap04.asc,0,0,4,0,,,162.0,162,m.txt,75,gap,254,744
,undefined,fgap04.asc,0,0,2,0,,,122.0,122,z.txt,76,gap,252,781
,undefined,fgap04.asc,0,0,2,0,,,85.0,85,m.txt,77,gap,1015,549
,undefined,fgap04.asc,0,0,3,0,,,147.0,147,z.txt,78,gap,1205,601
,undefined,fgap04.asc,0,0,1,0,,,5.0,5,m.txt,79,gap,396,111
CORRECT,undefined,fgap04.asc,0,6,1,0,m,2378,178.0,178,m.txt,80,control,218,557
CORRECT,undefined,fgap04.asc,0,29,1,0,m,11340,61.0,61,m.txt,81,control,545,747
TIMEOUT,undefined,fgap04.asc,0,55,3,0,TIMEOUT,20000,80.0,80,z.txt,82,control,73,80
CORRECT,undefined,fgap04.asc,0,42,1,0,m,16841,146.0,146,m.txt,83,control,916,26
TIMEOUT,undefined,fgap04.asc,0,58,1,0,TIMEOUT,20000,89.0,89,z.txt,84,control,346,587
,undefined,fgap04.asc,0,0,1,0,,,86.0,86,z.txt,85,gap,115,573
,undefined,fgap04.asc,0,0,10,0,,,126.0,126,z.txt,86,gap,281,758
,undefined,fgap04.asc,0,0,12,0,,,174.0,174,z.txt,87,gap,808,418
,undefined,fgap04.asc,0,0,5,0,,,81.0,81,z.txt,88,gap,323,441
,undefined,fgap04.asc,0,0,0,0,,,67.0,67,z.txt,89,gap,164,104
TIMEOUT,undefined,fgap04.asc,0,53,3,0,TIMEOUT,20000,88.0,88,z.txt,90,control,226,441
CORRECT,undefined,fgap04.asc,0,4,0,0,m,1649,76.0,76,m.txt,91,control,121,80
CORRECT,undefined,fgap04.asc,0,40,4,0,z,15373,38.0,38,z.txt,92,control,754,358
CORRECT,undefined,fgap04.asc,0,9,1,0,m,4610,45.0,45,m.txt,93,control,221,390
CORRECT,undefined,fgap04.asc,0,50,3,0,m,19178,152.0,152,m.txt,94,control,826,718
,undefined,fgap04.asc,0,0,1,0,,,120.0,120,z.txt,95,gap,368,366
,undefined,fgap04.asc,0,0,0,0,,,173.0,173,z.txt,96,gap,114,424
,undefined,fgap04.asc,0,0,5,0,,,186.0,186,m.txt,97,gap,1228,164
,undefined,fgap04.asc,0,0,2,0,,,171.0,171,z.txt,98,gap,463,485
,undefined,fgap04.asc,0,0,1,0,,,198.0,198,z.txt,99,gap,1159,91
CORRECT,undefined,fgap04.asc,0,4,1,0,z,1799,191.0,191,z.txt,100,control,1244,134
CORRECT,undefined,fgap04.asc,0,9,1,0,z,2974,8.0,8,z.txt,101,control,59,74
TIMEOUT,undefined,fgap04.asc,0,53,1,0,TIMEOUT,20000,70.0,70,m.txt,102,control,723,431
TIMEOUT,undefined,fgap04.asc,0,54,1,0,TIMEOUT,20000,161.0,161,z.txt,103,control,427,254
TIMEOUT,undefined,fgap04.asc,0,59,2,0,TIMEOUT,20000,20.0,20,m.txt,104,control,836,186
,undefined,fgap04.asc,0,0,0,0,,,197.0,197,m.txt,105,gap,670,577
,undefined,fgap04.asc,0,0,1,0,,,177.0,177,z.txt,106,gap,350,54
,undefined,fgap04.asc,0,0,0,0,,,21.0,21,z.txt,107,gap,83,409
,undefined,fgap04.asc,0,0,6,0,,,102.0,102,z.txt,108,gap,229,617
,undefined,fgap04.asc,0,0,1,0,,,56.0,56,z.txt,109,gap,833,467
INCORRECT,undefined,fgap04.asc,0,36,1,0,m,15264,15.0,15,z.txt,110,control,27,41
CORRECT,undefined,fgap04.asc,0,32,1,0,m,13311,51.0,51,m.txt,111,control,1102,315
CORRECT,undefined,fgap04.asc,0,19,1,0,m,7616,155.0,155,m.txt,112,control,1135,466
TIMEOUT,undefined,fgap04.asc,0,53,2,0,TIMEOUT,20000,139.0,139,m.txt,113,control,212,821
TIMEOUT,undefined,fgap04.asc,0,49,2,0,TIMEOUT,20000,39.0,39,m.txt,114,control,125,335
,undefined,fgap04.asc,0,0,1,0,,,153.0,153,m.txt,115,gap,649,123
,undefined,fgap04.asc,0,0,3,0,,,142.0,142,m.txt,116,gap,455,793
,undefined,fgap04.asc,0,0,1,0,,,62.0,62,m.txt,117,gap,240,302
,undefined,fgap04.asc,0,0,0,0,,,49.0,49,z.txt,118,gap,990,497
,undefined,fgap04.asc,0,0,0,0,,,0.0,0,m.txt,119,gap,957,673
TIMEOUT,undefined,fgap04.asc,0,53,0,0,TIMEOUT,20000,127.0,127,m.txt,120,control,599,82
CORRECT,undefined,fgap04.asc,0,24,7,0,z,10160,96.0,96,z.txt,121,control,316,74
CORRECT,undefined,fgap04.asc,0,31,2,0,m,13177,188.0,188,m.txt,122,control,542,564
CORRECT,undefined,fgap04.asc,0,15,1,0,m,6797,149.0,149,m.txt,123,control,200,415
CORRECT,undefined,fgap04.asc,0,35,1,0,m,13628,46.0,46,m.txt,124,control,1223,420
,undefined,fgap04.asc,0,0,0,0,,,13.0,13,m.txt,125,gap,603,711
,undefined,fgap04.asc,0,0,1,0,,,125.0,125,m.txt,126,gap,1151,540
,undefined,fgap04.asc,0,0,0,0,,,99.0,99,m.txt,127,gap,349,443
,undefined,fgap04.asc,0,0,2,0,,,170.0,170,z.txt,128,gap,552,139
,undefined,fgap04.asc,0,0,1,0,,,11.0,11,z.txt,129,gap,542,665
TIMEOUT,undefined,fgap04.asc,0,55,1,0,TIMEOUT,20000,83.0,83,z.txt,130,control,843,100
CORRECT,undefined,fgap04.asc,0,28,1,0,z,10394,27.0,27,z.txt,131,control,641,31
CORRECT,undefined,fgap04.asc,0,4,1,0,z,2856,59.0,59,z.txt,132,control,448,433
CORRECT,undefined,fgap04.asc,0,6,1,0,m,2422,137.0,137,m.txt,133,control,714,131
TIMEOUT,undefined,fgap04.asc,0,53,1,0,TIMEOUT,20000,118.0,118,z.txt,134,control,1095,238
,undefined,fgap04.asc,0,0,2,0,,,19.0,19,z.txt,135,gap,891,379
,undefined,fgap04.asc,0,0,1,0,,,196.0,196,m.txt,136,gap,533,824
,undefined,fgap04.asc,0,0,3,0,,,115.0,115,z.txt,137,gap,91,286
,undefined,fgap04.asc,0,0,1,0,,,135.0,135,z.txt,138,gap,72,93
,undefined,fgap04.asc,0,0,0,0,,,9.0,9,m.txt,139,gap,1141,151
TIMEOUT,undefined,fgap04.asc,0,54,1,0,TIMEOUT,20000,77.0,77,z.txt,140,control,1220,595
TIMEOUT,undefined,fgap04.asc,0,51,0,0,TIMEOUT,20000,193.0,193,z.txt,141,control,541,487
CORRECT,undefined,fgap04.asc,0,30,2,0,z,10802,40.0,40,z.txt,142,control,1205,358
TIMEOUT,undefined,fgap04.asc,0,57,1,0,TIMEOUT,20000,179.0,179,z.txt,143,control,843,390
TIMEOUT,undefined,fgap04.asc,0,57,0,0,TIMEOUT,20000,187.0,187,z.txt,144,control,670,385
,undefined,fgap04.asc,0,0,1,0,,,183.0,183,m.txt,145,gap,277,464
,undefined,fgap04.asc,0,0,0,0,,,41.0,41,z.txt,146,gap,999,230
,undefined,fgap04.asc,0,0,1,0,,,30.0,30,z.txt,147,gap,92,583
,undefined,fgap04.asc,0,0,10,0,,,130.0,130,m.txt,148,gap,20,274
,undefined,fgap04.asc,0,0,5,0,,,133.0,133,z.txt,149,gap,31,671
CORRECT,undefined,fgap04.asc,0,31,4,0,m,12342,190.0,190,m.txt,150,control,815,37
CORRECT,undefined,fgap04.asc,0,27,1,0,m,10939,166.0,166,m.txt,151,control,505,453
CORRECT,undefined,fgap04.asc,0,6,0,0,m,2229,136.0,136,m.txt,152,control,37,407
CORRECT,undefined,fgap04.asc,0,19,1,0,m,7278,29.0,29,m.txt,153,control,466,109
CORRECT,undefined,fgap04.asc,0,5,0,0,z,1616,44.0,44,z.txt,154,control,211,300
,undefined,fgap04.asc,0,0,3,0,,,134.0,134,z.txt,155,gap,774,571
,undefined,fgap04.asc,0,0,2,0,,,95.0,95,z.txt,156,gap,719,168
,undefined,fgap04.asc,0,0,1,0,,,7.0,7,z.txt,157,gap,459,246
,undefined,fgap04.asc,0,0,1,0,,,82.0,82,m.txt,158,gap,1251,511
,undefined,fgap04.asc,0,0,0,0,,,144.0,144,z.txt,159,gap,758,774
CORRECT,undefined,fgap04.asc,0,20,1,0,z,7883,60.0,60,z.txt,160,control,444,415
TIMEOUT,undefined,fgap04.asc,0,48,3,0,TIMEOUT,20000,57.0,57,z.txt,161,control,741,242
INCORRECT,undefined,fgap04.asc,0,34,1,0,m,13878,138.0,138,z.txt,162,control,390,533
CORRECT,undefined,fgap04.asc,0,9,0,0,m,5044,53.0,53,m.txt,163,control,704,528
CORRECT,undefined,fgap04.asc,0,25,2,0,m,11072,34.0,34,m.txt,164,control,1240,437
,undefined,fgap04.asc,0,0,1,0,,,78.0,78,m.txt,165,gap,499,395
,undefined,fgap04.asc,0,0,1,0,,,25.0,25,z.txt,166,gap,637,556
,undefined,fgap04.asc,0,0,0,0,,,17.0,17,m.txt,167,gap,997,424
,undefined,fgap04.asc,0,0,2,0,,,3.0,3,z.txt,168,gap,1247,644
,undefined,fgap04.asc,0,0,3,0,,,74.0,74,z.txt,169,gap,230,639
CORRECT,undefined,fgap04.asc,0,24,1,0,z,10322,28.0,28,z.txt,170,control,845,591
TIMEOUT,undefined,fgap04.asc,0,55,4,0,TIMEOUT,20000,112.0,112,z.txt,171,control,348,830
TIMEOUT,undefined,fgap04.asc,0,53,4,0,TIMEOUT,20000,33.0,33,m.txt,172,control,49,414
TIMEOUT,undefined,fgap04.asc,0,57,4,0,TIMEOUT,20000,50.0,50,z.txt,173,control,225,108
CORRECT,undefined,fgap04.asc,0,17,2,0,z,6870,168.0,168,z.txt,174,control,535,475
,undefined,fgap04.asc,0,0,2,0,,,117.0,117,z.txt,175,gap,735,429
,undefined,fgap04.asc,0,0,1,0,,,132.0,132,m.txt,176,gap,102,531
,undefined,fgap04.asc,0,0,1,0,,,111.0,111,z.txt,177,gap,501,242
